BASE_DATE,ADM_CD,TOT_OA_CD,population,households,area_sqm,population_density,household_density
20250630,11240810,11240810012204,478,169.0,9367.041710399471,51029.98521607042,18041.98222074456
20250630,11240810,11240810012203,432,142.0,7783.576670675532,55501.47679890548,18243.540984825413
20250630,11240810,11240810012102,547,200.0,15743.663165769103,34744.137640680914,12703.523817433606
20250630,11240810,11240810010013,550,236.0,11120.64387564188,49457.567938551954,21221.792788178656
20250630,11240810,11240810012202,502,159.0,8285.131754957722,60590.466735741335,19191.00440434835
20250630,11240810,11240810012201,436,135.0,6833.4206413566635,63804.062838057536,19755.845144811392
20250630,11240810,11240810010014,465,211.0,42498.17614993765,10941.646021688914,4964.918947476045
20250630,11240810,11240810012101,404,163.0,9823.735244138797,41124.88681339832,16592.466709366156
20250630,11240810,11240810010015,592,248.0,27502.622874800436,21525.219710678073,9017.321770689463
20250630,11240810,11240810010009,507,220.0,17212.99638642042,29454.488260973532,12781.040271033879
20250630,11240680,11240680010501,337,141.0,6056.664240678387,55641.189045383464,23280.141410679727
20250630,11240680,11240680010011,449,214.0,10050.004029000262,44676.59900477323,21293.523801829557
20250630,11240680,11240680010008,460,224.0,12297.589829652488,37405.70358679778,18214.951311831963
20250630,11240680,11240680010019,567,281.0,38456.68803859888,14743.859362795454,7306.92148314907
20250630,11240810,11240810010010,440,179.0,38475.83944951182,11435.747895179002,4652.270166447821
20250630,11240680,11240680010010,555,245.0,21520.460487344382,25789.410980605222,11384.514757204106
20250630,11240680,11240680010202,515,169.0,7033.701066316512,73218.92061439299,24027.179774431872
20250630,11240680,11240680010201,613,228.0,10401.169274948368,58935.681536924414,21920.612382412342
20250630,11240680,11240680010007,503,277.0,16175.575296650195,31096.266486680473,17124.584128847895
20250630,11240680,11240680010016,581,315.0,18606.86725184263,31225.03063714091,16929.233477967962
20250630,11240810,11240810010401,352,116.0,5924.335305824341,59415.94825902938,19580.255676271045
20250630,11240810,11240810010008,469,229.0,11708.995433161992,40054.6744319079,19557.61288892731
20250630,11240810,11240810010004,545,206.0,13099.077058382523,41605.98472479684,15726.298813409448
20250630,11240810,11240810010012,561,228.0,16003.62187936588,35054.56478719483,14246.774993726242
20250630,11240810,11240810010011,499,217.0,32544.35904649161,15332.918349602398,6667.822208143728
20250630,11240810,11240810010201,460,147.0,7589.1063162705395,60613.19750044753,19369.86963601258
20250630,11240680,11240680010002,446,200.0,34731.48482012245,12841.374398758791,5758.463855945646
20250630,11240680,11240680010105,599,211.0,14379.300100437347,41657.104018698476,14673.87136551816
20250630,11240680,11240680010109,480,162.0,8487.941814173873,56550.811787900806,19085.89897841652
20250630,11240680,11240680010106,505,186.0,12526.040996784082,40316.01047207597,14849.065243180456
20250630,11240680,11240680010012,606,312.0,10370.940116037278,58432.50401792425,30084.06147457486
20250630,11240680,11240680010005,586,272.0,12942.384641977917,45277.5911248489,21016.219771260923
20250630,11240680,11240680010009,437,235.0,29291.871158840284,14918.814767083031,8022.7035932826375
20250630,11240680,11240680010017,505,246.0,35764.237787818056,14120.250597707749,6878.3794990813985
20250630,11240680,11240680010018,416,197.0,7542.654686382601,55152.99550316686,26118.12527433623
20250630,11240680,11240680010001,431,222.0,9260.64073620121,46541.05609724794,23972.423326192675
20250630,11240680,11240680010015,506,252.0,15892.809430597057,31838.297829573276,15856.227377574041
20250630,11240680,11240680010014,446,209.0,13298.535559318325,33537.527347324074,15716.016178454556
20250630,11240680,11240680010004,555,225.0,9851.907106115204,56334.27051453869,22838.217776164332
20250630,11240680,11240680010006,505,230.0,17409.874026557918,29006.52809030364,13210.893981722451
20250630,11240680,11240680010108,585,207.0,40269.21936915453,14527.224742978231,5140.402601361528
20250630,11240680,11240680010101,478,165.0,11664.51522321357,40978.985483145625,14145.465700249013
20250630,11240680,11240680010104,512,170.0,6113.66066325479,83746.87903064307,27806.580928143205
20250630,11240670,11240670020504,464,165.0,14002.199431950643,33137.65114223632,11783.863013941795
20250630,11240680,11240680010102,569,200.0,10270.358114904022,55402.15770804379,19473.517647818557
20250630,11240680,11240680010103,583,214.0,16903.3673619023,34490.16917859788,12660.199321131982
20250630,11240680,11240680010403,442,152.0,12761.542680138893,34635.31103397833,11910.785694942773
20250630,11240670,11240670020501,471,165.0,18778.714730993244,25081.588742739685,8786.54382707441
20250630,11240680,11240680010107,494,178.0,12653.693530929213,39039.984554116476,14067.038968892171
20250630,11240670,11240670020004,512,228.0,12646.567381967096,40485.29411467553,18028.607535441446
20250630,11240810,11240810010103,599,278.0,16328.407346869566,36684.533113074154,17025.542913914218
20250630,11240810,11240810010104,536,215.0,12446.335274090938,43064.885220934935,17274.161049442184
20250630,11240810,11240810010101,552,238.0,12573.921244678919,43900.38630420065,18928.065109419844
20250630,11240810,11240810010006,560,267.0,118920.94828621577,4709.01054919447,2245.188958276649
20250630,11240810,11240810010603,588,338.0,11487.825623071169,51184.620945073446,29422.452175909566
20250630,11240810,11240810010604,485,288.0,9361.12936327371,51809.98800238661,30765.518648839887
20250630,11240810,11240810010602,452,288.0,11316.491880714917,39941.706737781446,25449.583054161627
20250630,11240670,11240670020502,411,144.0,6383.558541366055,64384.151462962494,22557.950877534306
20250630,11240810,11240810010601,455,310.0,6502.413202971371,69974.02130521038,47674.60792223125
20250630,11240670,11240670020503,550,191.0,13992.043108976284,39308.054993567006,13650.61546140236
20250630,11240540,11240540010702,322,194.0,5816.2829737139145,55361.81809847379,33354.63574876993
20250630,11240820,11240820020001,474,178.0,292280.8203102258,1621.728033666041,609.0033544146736
20250630,11240540,11240540011202,501,177.0,15171.02216448288,33023.48349163309,11666.979197642826
20250630,11240540,11240540010701,693,399.0,11800.55477572948,58726.05256028401,33811.9696559211
20250630,11240540,11240540010010,391,202.0,6968.437666021844,56110.138131323045,28987.84629802367
20250630,11240540,11240540010011,380,194.0,9714.359950879372,39117.34812395965,19970.4356211794
20250630,11240540,11240540010008,560,261.0,12210.914436207444,45860.611252790746,21374.320601747113
20250630,11240550,11240550010019,596,290.0,16116.320813011558,36981.145195299025,17994.181386974356
20250630,11240550,11240550010003,605,293.0,21294.97698252566,28410.455690863342,13759.113251938776
20250630,11240540,11240540010013,497,198.0,10450.670796767343,47556.75589300303,18946.15224711187
20250630,11240540,11240540011104,476,192.0,4383.01483931119,108601.04687092628,43805.46428407111
20250630,11240540,11240540011103,623,322.0,7096.2567624003805,87792.76467291525,45376.035673641585
20250630,11240530,11240530020002,46,17.0,34210.2332183338,1344.6269046581033,496.92733433016855
20250630,11240540,11240540011203,442,149.0,9347.216342895703,47286.805374515534,15940.574662449808
20250630,11240540,11240540011101,447,180.0,3870.378606974217,115492.5771847048,46507.078060954955
20250630,11240540,11240540011102,558,283.0,11605.883250751947,48079.06369072315,24384.184631675005
20250630,11240540,11240540010004,368,86.0,12651.480943298742,29087.503798906866,6797.623170396713
20250630,11240530,11240530020301,431,140.0,6443.179678954754,66892.43843498075,21728.40227586382
20250630,11240540,11240540010001,515,199.0,16678.526262290346,30878.027944495298,11931.509827096243
20250630,11240530,11240530020103,334,118.0,5000.804317965732,66789.2560402898,23596.20422980298
20250630,11240540,11240540010007,580,280.0,11315.01140930645,51259.33850344663,24745.887553388027
20250630,11240540,11240540010003,425,183.0,19039.277596748758,22322.275508634586,9611.70921901207
20250630,11240540,11240540010006,472,226.0,9375.542082696631,50343.75568225719,24105.272847860437
20250630,11240550,11240550010014,563,270.0,19790.327644030323,28448.240480234133,13643.028294250827
20250630,11240550,11240550010007,594,316.0,23505.395640090286,25270.79352737576,13443.721809176332
20250630,11240550,11240550010017,525,258.0,17199.387312305014,30524.343133106693,15000.534339698148
20250630,11240540,11240540010206,368,120.0,8624.54507205059,42668.91725020616,13913.777364197662
20250630,11240540,11240540010009,350,167.0,24383.589758111124,14353.916034187445,6848.868507740866
20250630,11240550,11240550010015,562,249.0,36492.73477870335,15400.325665041013,6823.275961913189
20250630,11240550,11240550010301,501,173.0,10148.346113673542,49367.65009669599,17047.11270804073
20250630,11240530,11240530020201,373,128.0,6642.61228058335,56152.60747496817,19269.527498112402
20250630,11240530,11240530020101,508,181.0,6163.25926824991,82423.92180659459,29367.57843896382
20250630,11240530,11240530020003,388,235.0,11713.680547236934,33123.66240784353,20062.012025369146
20250630,11240530,11240530020004,330,156.0,153543.55989586975,2149.227230525328,1015.9983271574278
20250630,11240530,11240530020202,331,130.0,4411.053957046484,75038.75564052908,29471.414602020483
20250630,11240530,11240530020102,516,190.0,7641.939213819311,67522.12829263163,24862.7991775194
20250630,11240530,11240530020001,469,238.0,9039.442611539082,51883.73002128576,26329.057025727103
20250630,11240540,11240540010002,420,218.0,49445.35039549044,8494.22638611345,4408.907981363648
20250630,11240530,11240530010006,493,271.0,17911.123478995498,27524.794889507888,15130.262505185878
20250630,11240530,11240530010002,493,272.0,23835.424200104007,20683.500149237905,11411.586289234707
20250630,11240540,11240540010201,631,230.0,11495.98320593401,54888.737109000795,20006.988169683333
20250630,11240540,11240540010204,495,199.0,10025.909331371748,49372.08024125169,19848.573672745628
20250630,11240550,11240550010012,594,284.0,18623.5871037644,31895.03701356944,15249.478976184715
20250630,11240550,11240550010008,600,301.0,13725.6201636562,43713.871784732044,21929.792345340575
20250630,11240540,11240540010203,547,208.0,5963.381027524849,91726.4882916658,34879.54216575226
20250630,11240550,11240550010018,495,223.0,13400.064398769096,36940.12097773722,16641.711066738182
20250630,11240540,11240540010202,515,181.0,5581.796116628902,92264.20837295498,32426.838282533692
20250630,11240540,11240540010205,483,253.0,14735.269358666985,32778.49818984878,17169.689528016028
20250630,11240550,11240550010401,529,199.0,6161.2862721188585,85858.69518737319,32298.450552527913
20250630,11240550,11240550010004,511,234.0,21966.113019765282,23263.105290417025,10652.77228563128
20250630,11240810,11240810010701,453,151.0,6791.959510610612,66696.51067446872,22232.17022482291
20250630,11240670,11240670020005,426,200.0,11110.742224250753,38341.27292326117,18000.59761655454
20250630,11240670,11240670020011,527,198.0,10351.195671846704,50911.992846714355,19128.225016412605
20250630,11240670,11240670020003,532,247.0,14555.637426006584,36549.41274158661,16969.370201450925
20250630,11240670,11240670020006,512,248.0,30574.356358654924,16746.05980233707,8111.372716757018
20250630,11240670,11240670020008,586,251.0,22703.92510011347,25810.51502839354,11055.35711967027
20250630,11240670,11240670020101,510,164.0,16293.93773613789,31299.984586837138,10065.093082826059
20250630,11240670,11240670020103,406,142.0,7214.748179465447,56273.62035386816,19681.90662622975
20250630,11240670,11240670020104,525,188.0,16939.528132776828,30992.598842476666,11098.302061686882
20250630,11240670,11240670020010,457,215.0,22984.18832534976,19883.234227417324,9354.256802833095
20250630,11240550,11240550010604,443,161.0,7520.632353845412,58904.62120163174,21407.77429675555
20250630,11240540,11240540010104,567,189.0,20831.89247110406,27217.88242649996,9072.627475499987
20250630,11240550,11240550010016,552,334.0,18094.153959287523,30507.09092240617,18459.000666818225
20250630,11240550,11240550010005,523,233.0,14799.773966482288,35338.377544445044,15743.483686148556
20250630,11240540,11240540010108,564,232.0,6384.0902484787,88344.61576328728,36340.33839908271
20250630,11240540,11240540010107,650,209.0,10952.710286492302,59346.04157307333,19082.03490580358
20250630,11240550,11240550010602,399,142.0,12592.328214155325,31685.959356703785,11276.707339979794
20250630,11240550,11240550010006,590,305.0,17098.750655884436,34505.44498097321,17837.560541011575
20250630,11240540,11240540010106,467,250.0,11491.587032369218,40638.42519615141,21755.045608218097
20250630,11240550,11240550010605,555,204.0,10809.938522910103,51341.642584160654,18871.522679583373
20250630,11240540,11240540010601,751,275.0,13298.677808923725,56471.77943479925,20678.747462809315
20250630,11240530,11240530010007,600,255.0,20074.98637679572,29887.940581296138,12702.374747050859
20250630,11240530,11240530010011,586,336.0,20354.190575569235,28790.14018387767,16507.65717027798
20250630,11240530,11240530010010,574,259.0,20396.0504378142,28142.703497918705,12698.53694418283
20250630,11240540,11240540010110,457,147.0,6251.275199467118,73105.08422968748,23515.202148280216
20250630,11240530,11240530010008,487,245.0,24919.67289198062,19542.792640617732,9831.589726799475
20250630,11240540,11240540010102,450,151.0,4444.7150398403255,101243.83587393402,33972.931593253415
20250630,11240530,11240530010301,397,142.0,5014.218515403079,79174.85023448091,28319.467842056143
20250630,11240530,11240530010501,833,303.0,14309.517651388,58213.00342148153,21174.717931223175
20250630,11240530,11240530010005,460,246.0,15330.377842249312,30005.783597340716,16046.571228143079
20250630,11240550,11240550010013,582,294.0,13233.08196781342,43980.68427412358,22217.04669517583
20250630,11240550,11240550010010,559,277.0,27662.811958232214,20207.6347424126,10013.443333896761
20250630,11240550,11240550010001,562,275.0,23541.09374074291,23873.14736474366,11681.700222961756
20250630,11240540,11240540010109,430,154.0,5721.507028059372,75155.02434781558,26915.98546410139
20250630,11240540,11240540010103,598,235.0,7473.572438987646,80015.28116331522,31444.132229730898
20250630,11240550,11240550010020,430,213.0,14496.309268641591,29662.722561402286,14693.395129252762
20250630,11240550,11240550010009,436,219.0,24868.086958070595,17532.5106726194,8806.467516751487
20250630,11240550,11240550010603,487,205.0,11048.794019479516,44077.20871086902,18554.061161659443
20250630,11240550,11240550010002,532,251.0,16545.528641788744,32153.7021583183,15170.261732590025
20250630,11240540,11240540010101,446,147.0,6312.671869482702,70651.54172769444,23286.494695002424
20250630,11240690,11240690040123,500,179.0,15488.283553971525,32282.46682453004,11557.123123181755
20250630,11240680,11240680010003,444,248.0,30553.760979818453,14531.762564133216,8116.840351137473
20250630,11240690,11240690040122,505,180.0,10232.011503072776,49354.90933022734,17591.84887018004
20250630,11240690,11240690040118,430,150.0,13999.97939093555,30714.330928116116,10714.301486552133
20250630,11240690,11240690040102,627,240.0,20628.866702977168,30394.30178243922,11634.182500455203
20250630,11240650,11240650020101,725,252.0,11555.282821486282,62741.865448062475,21808.207024705855
20250630,11240690,11240690040124,465,180.0,14586.393455261648,31879.024888929194,12340.267698940334
20250630,11240650,11240650020006,432,183.0,85758.25762561856,5037.415777334411,2133.905294565271
20250630,11240650,11240650020004,450,189.0,10996.614510251722,40921.685449688375,17187.10788886912
20250630,11240650,11240650010007,432,318.0,49683.409840671186,8695.05537935848,6400.526876472214
20250630,11240680,11240680010021,528,260.0,23180.980624979755,22777.293529637343,11216.091510806267
20250630,11240680,11240680010013,445,215.0,10369.357495010894,42914.90578988206,20734.167965898076
20250630,11240650,11240650020003,422,202.0,37171.191614815965,11352.877905366804,5434.315964180319
20250630,11240680,11240680010401,564,199.0,19991.902506906918,28211.4220897759,9954.030134513128
20250630,11240680,11240680010402,457,160.0,13214.691754316422,34582.72114828001,12107.736069419698
20250630,11240650,11240650020201,449,161.0,6151.0443343702855,72995.73464153327,26174.417098634425
20250630,11240650,11240650020002,534,237.0,32654.441655300376,16353.05866310296,7257.818170703
20250630,11240650,11240650020001,398,201.0,10032.163523517112,39672.39958429901,20035.55858403041
20250630,11240670,11240670010009,483,277.0,24484.533070005396,19726.739269195856,11313.264549828678
20250630,11240670,11240670010008,477,251.0,18723.299863123168,25476.278406430076,13405.756561874108
20250630,11240670,11240670010602,628,240.0,12526.321557846028,50134.43069459157,19159.655042519073
20250630,11240670,11240670010601,543,195.0,11987.781459926437,45296.12103917451,16266.562804123443
20250630,11240670,11240670020001,461,152.0,17632.72615210671,26144.567551451542,8620.334637354956
20250630,11240670,11240670020007,510,183.0,53497.16045140752,9533.216262258304,3420.742305869156
20250630,11240670,11240670010016,0,0.0,4423.172516473228,0.0,0.0
20250630,11240670,11240670010710,592,187.0,9180.162307490458,64486.877265444826,20370.010217294228
20250630,11240670,11240670010706,515,158.0,4867.901916751724,105795.06506237325,32457.51510651451
20250630,11240670,11240670020402,506,177.0,19483.397221360217,25970.830150978876,9084.657977713954
20250630,11240670,11240670010707,485,160.0,5964.7551055886115,81310.96606893124,26824.236228925773
20250630,11240670,11240670020401,533,174.0,14749.867285998214,36135.91835541242,11796.716311147768
20250630,11240670,11240670010015,375,190.0,7248.148861373933,51737.34800045433,26213.589653563526
20250630,11240670,11240670010014,414,197.0,10195.72204271783,40605.265450100655,19321.829211762873
20250630,11240670,11240670010013,495,255.0,9719.66526048202,50927.67978466904,26235.471404223445
20250630,11240670,11240670010702,404,133.0,3604.3883610035164,112085.59110082142,36899.464397052594
20250630,11240670,11240670010001,471,216.0,18351.772543156465,25665.09577711827,11769.980228996912
20250630,11240670,11240670010705,663,214.0,6568.558796682304,100935.38331953014,32579.444993030847
20250630,11240670,11240670010006,614,359.0,12600.984722486284,48726.35064022619,28489.836937852124
20250630,11240670,11240670010002,477,268.0,17763.993143840886,26852.07071054207,15086.698009277306
20250630,11240670,11240670010711,554,190.0,3264.435924038756,169707.72681443594,58203.01100134085
20250630,11240670,11240670010704,818,274.0,6593.684262955265,124058.1088475376,41554.91665553216
20250630,11240650,11240650020005,579,301.0,31681.21636540561,18275.813444847423,9500.897835749696
20250630,11240650,11240650012501,726,397.0,20830.833054883195,34852.182727747895,19058.287249195473
20250630,11240650,11240650011401,442,172.0,8884.725875416929,49748.29906941372,19359.066606197193
20250630,11240650,11240650011402,397,152.0,7066.803695109165,56178.155942658785,21509.016884846686
20250630,11240650,11240650010016,399,232.0,39575.59622016297,10081.970661422845,5862.198479824813
20250630,11240650,11240650010019,403,274.0,52031.0671854354,7745.372559123835,5266.08456873432
20250630,11240650,11240650010004,509,266.0,18488.334589746297,27530.873455865163,14387.450568291028
20250630,11240650,11240650011301,440,154.0,8994.189645727643,48920.47169685884,17122.165093900596
